site_id,timestamp,generation_kwh,ac_power_kw,dc_voltage,dc_current,ac_voltage,grid_frequency_hz,inverter_temperature_c,inverter_status,fault_code,data_received,source_quality_flag
MH-129,2026-05-18T23:30:00+05:30,0.0,0.0,0.0,0.0,225.5,50.0,28.4,STANDBY,,true,GOOD
MH-129,2026-05-18T23:45:00+05:30,0.0,0.0,0.0,0.0,225.2,49.98,25.5,STANDBY,,true,GOOD
MH-129,2026-05-19T00:00:00+05:30,0.0,0.0,0.0,0.0,231.5,50.04,29.8,STANDBY,,true,GOOD
MH-129,2026-05-19T00:15:00+05:30,0.0,0.0,0.0,0.0,229.2,49.97,31.3,STANDBY,,true,GOOD
MH-129,2026-05-19T00:30:00+05:30,0.0,0.0,0.0,0.0,227.6,50.01,30.5,STANDBY,,true,GOOD
MH-129,2026-05-19T00:45:00+05:30,0.0,0.0,0.0,0.0,227.6,50.04,28.4,STANDBY,,true,GOOD
MH-129,2026-05-19T01:00:00+05:30,0.0,0.0,0.0,0.0,224.8,49.97,28.4,STANDBY,,true,GOOD
MH-129,2026-05-19T01:15:00+05:30,0.0,0.0,0.0,0.0,228.0,50.03,28.3,STANDBY,,true,GOOD
MH-129,2026-05-19T01:30:00+05:30,0.0,0.0,0.0,0.0,225.9,50.02,29.2,STANDBY,,true,GOOD
MH-129,2026-05-19T01:45:00+05:30,0.0,0.0,0.0,0.0,229.8,49.99,31.1,STANDBY,,true,GOOD
MH-129,2026-05-19T02:00:00+05:30,0.0,0.0,0.0,0.0,228.4,50.04,30.2,STANDBY,,true,GOOD
MH-129,2026-05-19T02:15:00+05:30,0.0,0.0,0.0,0.0,234.8,50.0,29.3,STANDBY,,true,GOOD
MH-129,2026-05-19T02:30:00+05:30,0.0,0.0,0.0,0.0,230.5,49.99,29.7,STANDBY,,true,GOOD
MH-129,2026-05-19T02:45:00+05:30,0.0,0.0,0.0,0.0,230.1,50.01,30.2,STANDBY,,true,GOOD
MH-129,2026-05-19T03:00:00+05:30,,,,,,,,,,false,MISSING
MH-129,2026-05-19T03:15:00+05:30,0.0,0.0,0.0,0.0,229.5,50.0,31.4,STANDBY,,true,GOOD
MH-129,2026-05-19T03:30:00+05:30,0.0,0.0,0.0,0.0,227.3,49.99,30.2,STANDBY,,true,GOOD
MH-129,2026-05-19T03:45:00+05:30,0.0,0.0,0.0,0.0,225.5,50.03,30.9,STANDBY,,true,GOOD
MH-129,2026-05-19T04:00:00+05:30,0.0,0.0,0.0,0.0,232.0,49.98,30.9,STANDBY,,true,GOOD
MH-129,2026-05-19T04:15:00+05:30,0.0,0.0,0.0,0.0,228.7,49.93,29.5,STANDBY,,true,GOOD
MH-129,2026-05-19T04:30:00+05:30,0.0,0.0,0.0,0.0,225.5,49.96,27.8,STANDBY,,true,GOOD
MH-129,2026-05-19T04:45:00+05:30,0.0,0.0,0.0,0.0,228.4,49.99,29.7,STANDBY,,true,GOOD
MH-129,2026-05-19T05:00:00+05:30,0.0,0.0,0.0,0.0,232.5,50.03,31.0,STANDBY,,true,GOOD
MH-129,2026-05-19T05:15:00+05:30,0.0,0.0,0.0,0.0,224.9,50.0,29.4,STANDBY,,true,GOOD
MH-129,2026-05-19T05:30:00+05:30,0.0,0.0,0.0,0.0,231.2,49.99,29.1,STANDBY,,true,GOOD
MH-129,2026-05-19T05:45:00+05:30,0.0,0.0,0.0,0.0,231.0,50.02,33.5,STANDBY,,true,GOOD
MH-129,2026-05-19T06:00:00+05:30,0.0,0.0,0.0,0.0,229.4,50.08,29.6,STANDBY,,true,GOOD
MH-129,2026-05-19T06:15:00+05:30,0.015,0.0602,546.9,0.12,229.0,50.0,33.0,RUNNING,,true,GOOD
MH-129,2026-05-19T06:30:00+05:30,0.1027,0.4108,544.9,0.79,228.0,49.97,33.1,RUNNING,,true,GOOD
MH-129,2026-05-19T06:45:00+05:30,0.1894,0.7576,539.2,1.47,231.8,49.99,36.9,RUNNING,,true,GOOD
MH-129,2026-05-19T07:00:00+05:30,0.2466,0.9865,549.0,1.88,227.9,49.99,36.3,RUNNING,,true,GOOD
MH-129,2026-05-19T07:15:00+05:30,0.3154,1.2616,552.2,2.38,230.7,50.01,36.5,RUNNING,,true,GOOD
MH-129,2026-05-19T07:30:00+05:30,0.3896,1.5584,544.8,2.98,229.0,50.03,36.8,RUNNING,,true,GOOD
MH-129,2026-05-19T07:45:00+05:30,0.4689,1.8755,543.9,3.59,227.0,49.96,39.8,RUNNING,,true,GOOD
MH-129,2026-05-19T08:00:00+05:30,0.5568,2.2271,542.5,4.27,230.5,50.02,41.3,RUNNING,,true,GOOD
MH-129,2026-05-19T08:15:00+05:30,0.6036,2.4143,523.4,4.8,228.7,49.98,42.0,RUNNING,,true,GOOD
MH-129,2026-05-19T08:30:00+05:30,0.7483,2.9931,528.4,5.88,227.2,50.04,42.0,RUNNING,,true,GOOD
MH-129,2026-05-19T08:45:00+05:30,0.7851,3.1405,531.9,6.13,227.5,49.95,44.0,RUNNING,,true,GOOD
MH-129,2026-05-19T09:00:00+05:30,0.8485,3.394,524.6,6.71,230.0,50.07,47.0,RUNNING,,true,GOOD
MH-129,2026-05-19T09:15:00+05:30,0.8931,3.5723,533.1,6.95,223.3,49.96,45.4,RUNNING,,true,GOOD
MH-129,2026-05-19T09:30:00+05:30,1.0054,4.0214,530.6,7.85,227.8,49.98,46.5,RUNNING,,true,GOOD
MH-129,2026-05-19T09:45:00+05:30,1.0507,4.2028,525.2,8.28,229.2,49.97,50.2,RUNNING,,true,GOOD
MH-129,2026-05-19T10:00:00+05:30,1.0749,4.2995,516.2,8.62,226.1,50.01,48.4,RUNNING,,true,GOOD
MH-129,2026-05-19T10:15:00+05:30,1.1121,4.4483,512.0,8.99,230.0,49.99,49.0,RUNNING,,true,GOOD
MH-129,2026-05-19T10:30:00+05:30,1.1937,4.7749,511.6,9.64,236.4,50.05,51.6,RUNNING,,true,GOOD
MH-129,2026-05-19T10:45:00+05:30,1.269,5.076,510.8,10.26,234.0,50.03,50.7,RUNNING,,true,GOOD
MH-129,2026-05-19T11:00:00+05:30,1.2212,4.8849,509.3,9.91,232.1,49.92,50.9,RUNNING,,true,GOOD
MH-129,2026-05-19T11:15:00+05:30,1.3333,5.3332,517.9,10.62,229.8,49.96,54.4,RUNNING,,true,GOOD
MH-129,2026-05-19T11:30:00+05:30,1.3675,5.4699,514.8,10.96,229.4,50.01,54.1,RUNNING,,true,GOOD
MH-129,2026-05-19T11:45:00+05:30,1.3694,5.4778,508.1,11.12,231.6,49.98,53.7,RUNNING,,true,GOOD
MH-129,2026-05-19T12:00:00+05:30,1.409,5.6359,521.7,11.14,227.1,50.06,54.7,RUNNING,,true,GOOD
MH-129,2026-05-19T12:15:00+05:30,1.3624,5.4497,502.7,11.18,231.5,50.03,54.1,RUNNING,,true,GOOD
MH-129,2026-05-19T12:30:00+05:30,1.2152,4.861,518.7,9.68,232.4,49.98,52.2,RUNNING,,true,GOOD
MH-129,2026-05-19T12:45:00+05:30,1.3793,5.5172,515.4,11.04,228.7,50.0,52.5,RUNNING,,true,GOOD
MH-129,2026-05-19T13:00:00+05:30,1.3281,5.3122,516.5,10.61,229.0,50.03,54.9,RUNNING,,true,GOOD
MH-129,2026-05-19T13:15:00+05:30,1.3868,5.5473,509.8,11.22,227.8,49.99,54.7,RUNNING,,true,GOOD
MH-129,2026-05-19T13:30:00+05:30,1.3089,5.2356,510.2,10.59,228.7,49.98,55.1,RUNNING,,true,GOOD
MH-129,2026-05-19T13:45:00+05:30,1.2911,5.1642,515.4,10.34,231.8,49.99,54.2,RUNNING,,true,GOOD
MH-129,2026-05-19T14:00:00+05:30,1.2712,5.0848,511.2,10.27,231.2,49.98,50.2,RUNNING,,true,GOOD
MH-129,2026-05-19T14:15:00+05:30,1.1989,4.7954,514.7,9.63,228.7,50.01,50.6,RUNNING,,true,GOOD
MH-129,2026-05-19T14:30:00+05:30,1.1648,4.6592,508.7,9.47,229.2,50.03,50.2,RUNNING,,true,GOOD
MH-129,2026-05-19T14:45:00+05:30,1.0979,4.3915,526.7,8.63,229.7,50.0,50.7,RUNNING,,true,GOOD
MH-129,2026-05-19T15:00:00+05:30,1.1043,4.4173,517.6,8.83,227.3,50.0,51.2,RUNNING,,true,GOOD
MH-129,2026-05-19T15:15:00+05:30,1.0317,4.1266,512.7,8.33,234.0,50.02,48.5,RUNNING,,true,GOOD
MH-129,2026-05-19T15:30:00+05:30,0.9759,3.9038,526.8,7.68,232.0,49.97,47.9,RUNNING,,true,GOOD
MH-129,2026-05-19T15:45:00+05:30,0.9114,3.6454,516.6,7.31,229.4,50.05,47.9,RUNNING,,true,GOOD
MH-129,2026-05-19T16:00:00+05:30,0.7974,3.1894,530.4,6.24,228.4,49.99,46.2,RUNNING,,true,GOOD
MH-129,2026-05-19T16:15:00+05:30,0.7542,3.0169,528.5,5.93,228.0,50.05,45.6,RUNNING,,true,GOOD
MH-129,2026-05-19T16:30:00+05:30,0.7163,2.8652,541.0,5.5,229.2,50.01,44.0,RUNNING,,true,GOOD
MH-129,2026-05-19T16:45:00+05:30,0.62,2.48,533.6,4.83,231.2,50.02,41.9,RUNNING,,true,GOOD
MH-129,2026-05-19T17:00:00+05:30,0.5344,2.1376,530.1,4.2,232.8,49.91,43.0,RUNNING,,true,GOOD
MH-129,2026-05-19T17:15:00+05:30,0.4563,1.825,538.4,3.53,231.1,49.98,41.0,RUNNING,,true,GOOD
MH-129,2026-05-19T17:30:00+05:30,0.3911,1.5643,542.8,3.0,232.8,50.03,41.4,RUNNING,,true,GOOD
MH-129,2026-05-19T17:45:00+05:30,0.3446,1.3783,539.7,2.66,232.7,49.97,37.2,RUNNING,,true,GOOD
MH-129,2026-05-19T18:00:00+05:30,0.2606,1.0425,550.8,1.98,227.1,49.96,37.6,RUNNING,,true,GOOD
MH-129,2026-05-19T18:15:00+05:30,0.1554,0.6214,527.1,1.23,230.3,50.04,35.3,RUNNING,,true,GOOD
MH-129,2026-05-19T18:30:00+05:30,0.1029,0.4114,546.6,0.79,233.2,50.0,35.4,RUNNING,,true,GOOD
MH-129,2026-05-19T18:45:00+05:30,0.043,0.1722,555.1,0.32,231.3,50.0,35.2,RUNNING,,true,GOOD
MH-129,2026-05-19T19:00:00+05:30,0.0,0.0,0.0,0.0,227.8,50.02,33.5,STANDBY,,true,GOOD
MH-129,2026-05-19T19:15:00+05:30,0.0,0.0,0.0,0.0,228.8,50.02,30.6,STANDBY,,true,GOOD
MH-129,2026-05-19T19:30:00+05:30,0.0,0.0,0.0,0.0,231.2,49.99,33.2,STANDBY,,true,GOOD
MH-129,2026-05-19T19:45:00+05:30,0.0,0.0,0.0,0.0,229.0,50.06,33.5,STANDBY,,true,GOOD
MH-129,2026-05-19T20:00:00+05:30,0.0,0.0,0.0,0.0,228.9,49.94,29.7,STANDBY,,true,GOOD
MH-129,2026-05-19T20:15:00+05:30,0.0,0.0,0.0,0.0,231.7,50.02,30.9,STANDBY,,true,GOOD
MH-129,2026-05-19T20:30:00+05:30,0.0,0.0,0.0,0.0,232.4,49.96,28.5,STANDBY,,true,GOOD
MH-129,2026-05-19T20:45:00+05:30,0.0,0.0,0.0,0.0,231.5,50.0,29.1,STANDBY,,true,GOOD
MH-129,2026-05-19T21:00:00+05:30,0.0,0.0,0.0,0.0,232.1,50.04,28.3,STANDBY,,true,GOOD
MH-129,2026-05-19T21:15:00+05:30,0.0,0.0,0.0,0.0,230.7,50.01,27.9,STANDBY,,true,GOOD
MH-129,2026-05-19T21:30:00+05:30,0.0,0.0,0.0,0.0,230.3,49.99,28.9,STANDBY,,true,GOOD
MH-129,2026-05-19T21:45:00+05:30,0.0,0.0,0.0,0.0,232.9,49.99,29.2,STANDBY,,true,GOOD
MH-129,2026-05-19T22:00:00+05:30,0.0,0.0,0.0,0.0,232.0,49.92,30.3,STANDBY,,true,GOOD
MH-129,2026-05-19T22:15:00+05:30,0.0,0.0,0.0,0.0,231.5,49.99,28.3,STANDBY,,true,GOOD
MH-129,2026-05-19T22:30:00+05:30,0.0,0.0,0.0,0.0,226.2,50.05,27.7,STANDBY,,true,GOOD
MH-129,2026-05-19T22:45:00+05:30,0.0,0.0,0.0,0.0,230.7,50.0,28.4,STANDBY,,true,GOOD
MH-129,2026-05-19T23:00:00+05:30,0.0,0.0,0.0,0.0,232.2,50.08,29.6,STANDBY,,true,GOOD
MH-129,2026-05-19T23:15:00+05:30,0.0,0.0,0.0,0.0,230.2,49.98,29.7,STANDBY,,true,GOOD
MH-129,2026-05-19T23:30:00+05:30,0.0,0.0,0.0,0.0,229.0,49.93,30.6,STANDBY,,true,GOOD
MH-129,2026-05-19T23:45:00+05:30,0.0,0.0,0.0,0.0,232.7,49.98,29.9,STANDBY,,true,GOOD
MH-129,2026-05-20T00:00:00+05:30,0.0,0.0,0.0,0.0,228.5,49.99,30.0,STANDBY,,true,GOOD
MH-129,2026-05-20T00:15:00+05:30,0.0,0.0,0.0,0.0,230.9,49.97,32.0,STANDBY,,true,GOOD
MH-129,2026-05-20T00:30:00+05:30,0.0,0.0,0.0,0.0,232.0,50.01,29.2,STANDBY,,true,GOOD
MH-129,2026-05-20T00:45:00+05:30,0.0,0.0,0.0,0.0,225.4,49.96,30.9,STANDBY,,true,GOOD
MH-129,2026-05-20T01:00:00+05:30,0.0,0.0,0.0,0.0,231.5,50.0,30.4,STANDBY,,true,GOOD
MH-129,2026-05-20T01:15:00+05:30,0.0,0.0,0.0,0.0,234.9,50.04,31.6,STANDBY,,true,GOOD
MH-129,2026-05-20T01:30:00+05:30,0.0,0.0,0.0,0.0,230.7,49.97,29.1,STANDBY,,true,GOOD
MH-129,2026-05-20T01:45:00+05:30,0.0,0.0,0.0,0.0,227.3,49.99,29.7,STANDBY,,true,GOOD
MH-129,2026-05-20T02:00:00+05:30,0.0,0.0,0.0,0.0,230.2,49.98,29.6,STANDBY,,true,GOOD
MH-129,2026-05-20T02:15:00+05:30,0.0,0.0,0.0,0.0,228.0,50.05,30.2,STANDBY,,true,GOOD
MH-129,2026-05-20T02:30:00+05:30,0.0,0.0,0.0,0.0,232.2,50.0,28.2,STANDBY,,true,GOOD
MH-129,2026-05-20T02:45:00+05:30,0.0,0.0,0.0,0.0,229.8,50.03,28.7,STANDBY,,true,GOOD
MH-129,2026-05-20T03:00:00+05:30,0.0,0.0,0.0,0.0,229.0,49.95,28.8,STANDBY,,true,GOOD
MH-129,2026-05-20T03:15:00+05:30,0.0,0.0,0.0,0.0,228.5,50.05,30.2,STANDBY,,true,GOOD
MH-129,2026-05-20T03:30:00+05:30,0.0,0.0,0.0,0.0,230.5,50.0,27.9,STANDBY,,true,GOOD
MH-129,2026-05-20T03:45:00+05:30,0.0,0.0,0.0,0.0,230.7,49.99,28.9,STANDBY,,true,GOOD
MH-129,2026-05-20T04:00:00+05:30,0.0,0.0,0.0,0.0,226.6,50.01,31.4,STANDBY,,true,GOOD
MH-129,2026-05-20T04:15:00+05:30,0.0,0.0,0.0,0.0,234.3,50.04,30.6,STANDBY,,true,GOOD
MH-129,2026-05-20T04:30:00+05:30,0.0,0.0,0.0,0.0,229.0,49.96,29.6,STANDBY,,true,GOOD
MH-129,2026-05-20T04:45:00+05:30,0.0,0.0,0.0,0.0,227.5,50.0,30.5,STANDBY,,true,GOOD
MH-129,2026-05-20T05:00:00+05:30,0.0,0.0,0.0,0.0,231.4,49.95,28.5,STANDBY,,true,GOOD
MH-129,2026-05-20T05:15:00+05:30,0.0,0.0,0.0,0.0,233.2,50.0,30.4,STANDBY,,true,GOOD
MH-129,2026-05-20T05:30:00+05:30,0.0,0.0,0.0,0.0,230.2,49.99,32.5,STANDBY,,true,GOOD
MH-129,2026-05-20T05:45:00+05:30,0.0,0.0,0.0,0.0,229.0,49.93,29.8,STANDBY,,true,GOOD
MH-129,2026-05-20T06:00:00+05:30,0.0,0.0,0.0,0.0,229.0,50.05,29.4,STANDBY,,true,GOOD
MH-129,2026-05-20T06:15:00+05:30,0.0299,0.1196,557.0,0.22,227.5,49.98,30.8,RUNNING,,true,GOOD
MH-129,2026-05-20T06:30:00+05:30,0.1102,0.4407,541.7,0.85,225.1,50.02,33.8,RUNNING,,true,GOOD
MH-129,2026-05-20T06:45:00+05:30,0.1531,0.6125,540.4,1.18,228.4,50.01,35.7,RUNNING,,true,GOOD
MH-129,2026-05-20T07:00:00+05:30,0.2372,0.9487,532.5,1.86,228.1,50.01,35.4,RUNNING,,true,GOOD
MH-129,2026-05-20T07:15:00+05:30,0.3215,1.2861,542.2,2.47,231.5,50.03,35.8,RUNNING,,true,GOOD
MH-129,2026-05-20T07:30:00+05:30,0.3998,1.5993,547.4,3.05,227.6,50.01,37.9,RUNNING,,true,GOOD
MH-129,2026-05-20T07:45:00+05:30,0.4728,1.8912,525.5,3.75,227.8,49.99,39.8,RUNNING,,true,GOOD
MH-129,2026-05-20T08:00:00+05:30,0.5613,2.2453,535.5,4.36,230.8,50.03,39.6,RUNNING,,true,GOOD
MH-129,2026-05-20T08:15:00+05:30,0.6713,2.6853,532.7,5.24,229.7,49.95,41.2,RUNNING,,true,GOOD
MH-129,2026-05-20T08:30:00+05:30,0.7164,2.8656,533.7,5.58,227.0,49.98,43.2,RUNNING,,true,GOOD
MH-129,2026-05-20T08:45:00+05:30,0.81,3.24,534.3,6.29,229.5,49.94,46.5,RUNNING,,true,GOOD
MH-129,2026-05-20T09:00:00+05:30,0.855,3.4198,525.3,6.75,231.9,50.05,44.5,RUNNING,,true,GOOD
MH-129,2026-05-20T09:15:00+05:30,0.9485,3.7939,528.0,7.45,228.9,49.97,48.5,RUNNING,,true,GOOD
MH-129,2026-05-20T09:30:00+05:30,1.0409,4.1636,519.3,8.3,227.1,50.0,47.7,RUNNING,,true,GOOD
MH-129,2026-05-20T09:45:00+05:30,1.0755,4.3021,509.9,8.73,229.2,49.99,48.3,RUNNING,,true,GOOD
MH-129,2026-05-20T10:00:00+05:30,1.1866,4.7463,509.3,9.63,227.4,50.05,51.4,RUNNING,,true,GOOD
MH-129,2026-05-20T10:15:00+05:30,1.2096,4.8384,522.3,9.57,228.7,50.0,47.6,RUNNING,,true,GOOD
MH-129,2026-05-20T10:30:00+05:30,1.2773,5.1094,521.0,10.12,232.4,50.01,51.8,RUNNING,,true,GOOD
MH-129,2026-05-20T10:45:00+05:30,1.2618,5.0471,521.1,10.0,233.5,50.01,53.8,RUNNING,,true,GOOD
MH-129,2026-05-20T11:00:00+05:30,1.3053,5.2213,512.0,10.52,230.5,49.99,52.7,RUNNING,,true,GOOD
MH-129,2026-05-20T11:15:00+05:30,1.3228,5.2912,516.9,10.56,228.9,50.01,53.6,RUNNING,,true,GOOD
MH-129,2026-05-20T11:30:00+05:30,1.3214,5.2854,510.7,10.68,228.6,50.05,53.2,RUNNING,,true,GOOD
MH-129,2026-05-20T11:45:00+05:30,1.3677,5.4709,515.8,10.94,228.1,50.01,53.2,RUNNING,,true,GOOD
MH-129,2026-05-20T12:00:00+05:30,1.3791,5.5165,515.6,11.03,230.1,49.97,52.4,RUNNING,,true,GOOD
MH-129,2026-05-20T12:15:00+05:30,1.3622,5.4489,510.3,11.01,234.6,50.02,53.4,RUNNING,,true,GOOD
MH-129,2026-05-20T12:30:00+05:30,1.2346,4.9386,520.2,9.81,225.6,49.99,54.0,RUNNING,,true,GOOD
MH-129,2026-05-20T12:45:00+05:30,1.3114,5.2457,511.2,10.59,232.1,49.99,52.7,RUNNING,,true,GOOD
MH-129,2026-05-20T13:00:00+05:30,1.3707,5.4828,511.6,11.05,231.9,49.96,55.5,RUNNING,,true,GOOD
MH-129,2026-05-20T13:15:00+05:30,1.3963,5.585,514.4,11.19,229.4,49.97,57.0,RUNNING,,true,GOOD
MH-129,2026-05-20T13:30:00+05:30,1.3657,5.4627,509.3,11.06,234.3,49.99,53.4,RUNNING,,true,GOOD
MH-129,2026-05-20T13:45:00+05:30,1.3273,5.3092,507.5,10.79,230.1,50.0,55.0,RUNNING,,true,GOOD
MH-129,2026-05-20T14:00:00+05:30,1.325,5.3,514.7,10.63,233.1,50.04,52.5,RUNNING,,true,GOOD
MH-129,2026-05-20T14:15:00+05:30,1.2956,5.1823,503.3,10.63,233.6,50.07,54.1,RUNNING,,true,GOOD
MH-129,2026-05-20T14:30:00+05:30,1.2519,5.0075,523.5,9.88,231.1,49.98,53.5,RUNNING,,true,GOOD
MH-129,2026-05-20T14:45:00+05:30,1.1643,4.6573,526.9,9.14,229.1,50.0,49.3,RUNNING,,true,GOOD
MH-129,2026-05-20T15:00:00+05:30,1.1157,4.4627,531.8,8.68,232.0,49.98,49.5,RUNNING,,true,GOOD
MH-129,2026-05-20T15:15:00+05:30,1.0459,4.1836,522.5,8.29,227.9,49.98,49.9,RUNNING,,true,GOOD
MH-129,2026-05-20T15:30:00+05:30,0.9589,3.8358,524.4,7.58,232.0,49.94,49.4,RUNNING,,true,GOOD
MH-129,2026-05-20T15:45:00+05:30,0.8928,3.5713,523.6,7.07,228.5,49.97,46.1,RUNNING,,true,GOOD
MH-129,2026-05-20T16:00:00+05:30,0.8287,3.3148,521.2,6.6,234.0,50.01,45.4,RUNNING,,true,GOOD
MH-129,2026-05-20T16:15:00+05:30,0.7467,2.9868,531.5,5.84,228.5,49.94,44.9,RUNNING,,true,GOOD
MH-129,2026-05-20T16:30:00+05:30,0.7416,2.9662,527.4,5.84,234.8,49.95,43.7,RUNNING,,true,GOOD
MH-129,2026-05-20T16:45:00+05:30,0.5982,2.3929,528.1,4.71,230.3,50.04,43.6,RUNNING,,true,GOOD
MH-129,2026-05-20T17:00:00+05:30,0.5207,2.0827,541.3,4.01,230.0,50.07,40.9,RUNNING,,true,GOOD
MH-129,2026-05-20T17:15:00+05:30,0.4827,1.9307,529.9,3.79,232.0,49.97,41.9,RUNNING,,true,GOOD
MH-129,2026-05-20T17:30:00+05:30,0.3756,1.5024,541.4,2.89,228.8,49.95,41.3,RUNNING,,true,GOOD
MH-129,2026-05-20T17:45:00+05:30,0.2827,1.1306,544.3,2.17,231.6,49.99,36.0,RUNNING,,true,GOOD
MH-129,2026-05-20T18:00:00+05:30,0.2331,0.9323,555.9,1.75,230.4,49.95,37.7,RUNNING,,true,GOOD
MH-129,2026-05-20T18:15:00+05:30,0.1846,0.7385,545.7,1.41,234.3,50.03,36.6,RUNNING,,true,GOOD
MH-129,2026-05-20T18:30:00+05:30,0.1118,0.4472,561.2,0.83,230.3,49.98,37.0,RUNNING,,true,GOOD
MH-129,2026-05-20T18:45:00+05:30,0.0754,0.3017,555.2,0.57,228.4,50.0,35.1,RUNNING,,true,GOOD
MH-129,2026-05-20T19:00:00+05:30,0.0,0.0,0.0,0.0,228.0,49.93,33.2,STANDBY,,true,GOOD
MH-129,2026-05-20T19:15:00+05:30,0.0,0.0,0.0,0.0,229.8,50.02,31.6,STANDBY,,true,GOOD
MH-129,2026-05-20T19:30:00+05:30,0.0,0.0,0.0,0.0,232.2,49.88,33.6,STANDBY,,true,GOOD
MH-129,2026-05-20T19:45:00+05:30,0.0,0.0,0.0,0.0,230.0,49.97,31.4,STANDBY,,true,GOOD
MH-129,2026-05-20T20:00:00+05:30,0.0,0.0,0.0,0.0,233.3,50.02,28.7,STANDBY,,true,GOOD
MH-129,2026-05-20T20:15:00+05:30,0.0,0.0,0.0,0.0,232.5,49.97,31.1,STANDBY,,true,GOOD
MH-129,2026-05-20T20:30:00+05:30,0.0,0.0,0.0,0.0,228.5,50.01,27.8,STANDBY,,true,GOOD
MH-129,2026-05-20T20:45:00+05:30,0.0,0.0,0.0,0.0,228.1,50.03,29.2,STANDBY,,true,GOOD
MH-129,2026-05-20T21:00:00+05:30,0.0,0.0,0.0,0.0,227.3,50.07,30.4,STANDBY,,true,GOOD
MH-129,2026-05-20T21:15:00+05:30,0.0,0.0,0.0,0.0,231.1,50.01,31.6,STANDBY,,true,GOOD
MH-129,2026-05-20T21:30:00+05:30,0.0,0.0,0.0,0.0,231.4,49.99,29.2,STANDBY,,true,GOOD
MH-129,2026-05-20T21:45:00+05:30,0.0,0.0,0.0,0.0,230.0,50.0,30.6,STANDBY,,true,GOOD
MH-129,2026-05-20T22:00:00+05:30,0.0,0.0,0.0,0.0,232.1,50.0,30.4,STANDBY,,true,GOOD
MH-129,2026-05-20T22:15:00+05:30,0.0,0.0,0.0,0.0,229.9,49.99,31.4,STANDBY,,true,GOOD
MH-129,2026-05-20T22:30:00+05:30,0.0,0.0,0.0,0.0,233.2,49.99,29.4,STANDBY,,true,GOOD
MH-129,2026-05-20T22:45:00+05:30,0.0,0.0,0.0,0.0,233.6,50.02,30.2,STANDBY,,true,GOOD
MH-129,2026-05-20T23:00:00+05:30,0.0,0.0,0.0,0.0,229.5,50.0,32.1,STANDBY,,true,GOOD
MH-129,2026-05-20T23:15:00+05:30,0.0,0.0,0.0,0.0,228.3,50.02,29.4,STANDBY,,true,GOOD
MH-129,2026-05-20T23:30:00+05:30,0.0,0.0,0.0,0.0,229.9,50.01,32.1,STANDBY,,true,GOOD
MH-129,2026-05-20T23:45:00+05:30,0.0,0.0,0.0,0.0,227.2,49.96,30.9,STANDBY,,true,GOOD
MH-129,2026-05-21T00:00:00+05:30,0.0,0.0,0.0,0.0,229.4,49.97,25.8,STANDBY,,true,GOOD
MH-129,2026-05-21T00:15:00+05:30,0.0,0.0,0.0,0.0,229.6,50.02,27.8,STANDBY,,true,GOOD
MH-129,2026-05-21T00:30:00+05:30,0.0,0.0,0.0,0.0,229.4,50.09,27.6,STANDBY,,true,GOOD
MH-129,2026-05-21T00:45:00+05:30,0.0,0.0,0.0,0.0,232.1,49.97,29.4,STANDBY,,true,GOOD
MH-129,2026-05-21T01:00:00+05:30,0.0,0.0,0.0,0.0,232.0,49.97,26.3,STANDBY,,true,GOOD
MH-129,2026-05-21T01:15:00+05:30,0.0,0.0,0.0,0.0,230.3,50.01,27.2,STANDBY,,true,GOOD
MH-129,2026-05-21T01:30:00+05:30,0.0,0.0,0.0,0.0,226.4,49.99,26.3,STANDBY,,true,GOOD
MH-129,2026-05-21T01:45:00+05:30,0.0,0.0,0.0,0.0,234.6,50.08,28.7,STANDBY,,true,GOOD
MH-129,2026-05-21T02:00:00+05:30,0.0,0.0,0.0,0.0,229.6,49.98,28.0,STANDBY,,true,GOOD
MH-129,2026-05-21T02:15:00+05:30,0.0,0.0,0.0,0.0,226.6,49.99,27.2,STANDBY,,true,GOOD
MH-129,2026-05-21T02:30:00+05:30,0.0,0.0,0.0,0.0,225.7,50.05,26.9,STANDBY,,true,GOOD
MH-129,2026-05-21T02:45:00+05:30,0.0,0.0,0.0,0.0,224.6,50.02,26.5,STANDBY,,true,GOOD
MH-129,2026-05-21T03:00:00+05:30,0.0,0.0,0.0,0.0,227.9,49.89,27.4,STANDBY,,true,GOOD
MH-129,2026-05-21T03:15:00+05:30,0.0,0.0,0.0,0.0,229.7,49.97,29.1,STANDBY,,true,GOOD
MH-129,2026-05-21T03:30:00+05:30,0.0,0.0,0.0,0.0,227.5,49.99,27.5,STANDBY,,true,GOOD
MH-129,2026-05-21T03:45:00+05:30,0.0,0.0,0.0,0.0,228.3,50.06,26.9,STANDBY,,true,GOOD
MH-129,2026-05-21T04:00:00+05:30,0.0,0.0,0.0,0.0,225.7,49.97,26.0,STANDBY,,true,GOOD
MH-129,2026-05-21T04:15:00+05:30,0.0,0.0,0.0,0.0,226.3,50.03,25.6,STANDBY,,true,GOOD
MH-129,2026-05-21T04:30:00+05:30,0.0,0.0,0.0,0.0,231.9,50.03,27.1,STANDBY,,true,GOOD
MH-129,2026-05-21T04:45:00+05:30,0.0,0.0,0.0,0.0,228.4,50.0,29.4,STANDBY,,true,GOOD
